text
"In 1996, United States consumed 5847.30 TWh of coal."
"In 1997, United States consumed 5970.78 TWh of coal."
"In 1998, United States consumed 6029.34 TWh of coal."
"In 1999, United States consumed 6020.09 TWh of coal."
"In 2000, United States consumed 6286.54 TWh of coal."
"In 2001, United States consumed 6101.32 TWh of coal."
"In 2002, United States consumed 6098.45 TWh of coal."
"In 2003, United States consumed 6214.54 TWh of coal."
"In 2004, United States consumed 6254.98 TWh of coal."
"In 2005, United States consumed 6346.96 TWh of coal."
"In 2006, United States consumed 6249.68 TWh of coal."
"In 2007, United States consumed 6333.85 TWh of coal."
"In 2008, United States consumed 6233.05 TWh of coal."
"In 2009, United States consumed 5482.38 TWh of coal."
"In 2010, United States consumed 5800.54 TWh of coal."
"In 2011, United States consumed 5473.07 TWh of coal."
"In 2012, United States consumed 4838.40 TWh of coal."
"In 2013, United States consumed 5022.27 TWh of coal."
"In 2014, United States consumed 5010.86 TWh of coal."
"In 2015, United States consumed 4329.08 TWh of coal."
"In 2016, United States consumed 3960.74 TWh of coal."
"In 2017, United States consumed 3852.59 TWh of coal."
"In 2018, United States consumed 3689.46 TWh of coal."
"In 2019, United States consumed 3150.46 TWh of coal."
"In 2020, United States consumed 2556.18 TWh of coal."
"In 2021, United States consumed 2936.89 TWh of coal."
"In 2022, United States consumed 2752.98 TWh of coal."
"In 2023, United States consumed 2276.87 TWh of coal."
"In 1965, Upper-middle-income countries consumed 5252.00 TWh of coal."
"In 1966, Upper-middle-income countries consumed 5475.68 TWh of coal."
"In 1967, Upper-middle-income countries consumed 5387.83 TWh of coal."
"In 1968, Upper-middle-income countries consumed 5368.14 TWh of coal."
"In 1969, Upper-middle-income countries consumed 5710.32 TWh of coal."
"In 1970, Upper-middle-income countries consumed 6108.12 TWh of coal."
"In 1971, Upper-middle-income countries consumed 6497.14 TWh of coal."
"In 1972, Upper-middle-income countries consumed 6736.66 TWh of coal."
"In 1973, Upper-middle-income countries consumed 6840.19 TWh of coal."
"In 1974, Upper-middle-income countries consumed 6865.64 TWh of coal."
"In 1975, Upper-middle-income countries consumed 7317.01 TWh of coal."
"In 1976, Upper-middle-income countries consumed 7390.10 TWh of coal."
"In 1977, Upper-middle-income countries consumed 7770.97 TWh of coal."
"In 1978, Upper-middle-income countries consumed 8044.63 TWh of coal."
"In 1979, Upper-middle-income countries consumed 8229.21 TWh of coal."
"In 1980, Upper-middle-income countries consumed 8295.90 TWh of coal."
"In 1981, Upper-middle-income countries consumed 8344.23 TWh of coal."
"In 1982, Upper-middle-income countries consumed 8691.83 TWh of coal."
"In 1983, Upper-middle-income countries consumed 9001.54 TWh of coal."
"In 1984, Upper-middle-income countries consumed 9396.85 TWh of coal."
"In 1985, Upper-middle-income countries consumed 8729.31 TWh of coal."
"In 1986, Upper-middle-income countries consumed 9071.10 TWh of coal."
"In 1987, Upper-middle-income countries consumed 9600.99 TWh of coal."
"In 1988, Upper-middle-income countries consumed 10026.94 TWh of coal."
"In 1989, Upper-middle-income countries consumed 10213.65 TWh of coal."
"In 1990, Upper-middle-income countries consumed 10105.34 TWh of coal."
"In 1991, Upper-middle-income countries consumed 10228.20 TWh of coal."
"In 1992, Upper-middle-income countries consumed 10439.39 TWh of coal."
"In 1993, Upper-middle-income countries consumed 10668.86 TWh of coal."
"In 1994, Upper-middle-income countries consumed 10967.77 TWh of coal."
"In 1995, Upper-middle-income countries consumed 10997.52 TWh of coal."
"In 1996, Upper-middle-income countries consumed 11369.62 TWh of coal."
"In 1997, Upper-middle-income countries consumed 11141.06 TWh of coal."
"In 1998, Upper-middle-income countries consumed 10964.90 TWh of coal."
"In 1999, Upper-middle-income countries consumed 11225.25 TWh of coal."
"In 2000, Upper-middle-income countries consumed 11427.28 TWh of coal."
"In 2001, Upper-middle-income countries consumed 11897.40 TWh of coal."
"In 2002, Upper-middle-income countries consumed 12762.75 TWh of coal."
"In 2003, Upper-middle-income countries consumed 14799.12 TWh of coal."
"In 2004, Upper-middle-income countries consumed 16754.34 TWh of coal."
"In 2005, Upper-middle-income countries consumed 18931.91 TWh of coal."
"In 2006, Upper-middle-income countries consumed 20651.50 TWh of coal."
"In 2007, Upper-middle-income countries consumed 22349.27 TWh of coal."
"In 2008, Upper-middle-income countries consumed 22836.08 TWh of coal."
"In 2009, Upper-middle-income countries consumed 23578.87 TWh of coal."
"In 2010, Upper-middle-income countries consumed 24507.73 TWh of coal."
"In 2011, Upper-middle-income countries consumed 26500.01 TWh of coal."
"In 2012, Upper-middle-income countries consumed 26854.81 TWh of coal."
"In 2013, Upper-middle-income countries consumed 27108.55 TWh of coal."
"In 2014, Upper-middle-income countries consumed 27108.55 TWh of coal."
"In 2015, Upper-middle-income countries consumed 26571.69 TWh of coal."
"In 2016, Upper-middle-income countries consumed 26055.83 TWh of coal."
"In 2017, Upper-middle-income countries consumed 26342.13 TWh of coal."
"In 2018, Upper-middle-income countries consumed 26881.53 TWh of coal."
"In 2019, Upper-middle-income countries consumed 27578.00 TWh of coal."
"In 2020, Upper-middle-income countries consumed 27817.63 TWh of coal."
"In 2021, Upper-middle-income countries consumed 28768.53 TWh of coal."
"In 2022, Upper-middle-income countries consumed 29339.28 TWh of coal."
"In 2023, Upper-middle-income countries consumed 30376.60 TWh of coal."
"In 1985, Uzbekistan consumed 17.31 TWh of coal."
"In 1986, Uzbekistan consumed 19.59 TWh of coal."
"In 1987, Uzbekistan consumed 16.33 TWh of coal."
"In 1988, Uzbekistan consumed 17.96 TWh of coal."
"In 1989, Uzbekistan consumed 20.24 TWh of coal."
"In 1990, Uzbekistan consumed 21.22 TWh of coal."
"In 1991, Uzbekistan consumed 19.42 TWh of coal."
"In 1992, Uzbekistan consumed 15.28 TWh of coal."
"In 1993, Uzbekistan consumed 12.43 TWh of coal."
"In 1994, Uzbekistan consumed 12.55 TWh of coal."
"In 1995, Uzbekistan consumed 10.37 TWh of coal."
"In 1996, Uzbekistan consumed 9.69 TWh of coal."
"In 1997, Uzbekistan consumed 9.63 TWh of coal."
"In 1998, Uzbekistan consumed 9.66 TWh of coal."
"In 1999, Uzbekistan consumed 9.65 TWh of coal."
"In 2000, Uzbekistan consumed 11.00 TWh of coal."
"In 2001, Uzbekistan consumed 9.22 TWh of coal."
"In 2002, Uzbekistan consumed 9.82 TWh of coal."
"In 2003, Uzbekistan consumed 7.66 TWh of coal."
"In 2004, Uzbekistan consumed 10.35 TWh of coal."
"In 2005, Uzbekistan consumed 9.83 TWh of coal."
"In 2006, Uzbekistan consumed 10.69 TWh of coal."
"In 2007, Uzbekistan consumed 9.21 TWh of coal."
"In 2008, Uzbekistan consumed 11.63 TWh of coal."
"In 2009, Uzbekistan consumed 11.07 TWh of coal."
"In 2010, Uzbekistan consumed 9.23 TWh of coal."
"In 2011, Uzbekistan consumed 9.88 TWh of coal."
"In 2012, Uzbekistan consumed 13.37 TWh of coal."
"In 2013, Uzbekistan consumed 19.97 TWh of coal."
"In 2014, Uzbekistan consumed 18.38 TWh of coal."
"In 2015, Uzbekistan consumed 14.78 TWh of coal."
"In 2016, Uzbekistan consumed 17.46 TWh of coal."
"In 2017, Uzbekistan consumed 16.49 TWh of coal."
"In 2018, Uzbekistan consumed 23.62 TWh of coal."
"In 2019, Uzbekistan consumed 20.91 TWh of coal."
"In 2020, Uzbekistan consumed 28.66 TWh of coal."
"In 2021, Uzbekistan consumed 25.81 TWh of coal."
"In 2022, Uzbekistan consumed 29.68 TWh of coal."
"In 2023, Uzbekistan consumed 37.98 TWh of coal."
"In 1965, Venezuela consumed 0.23 TWh of coal."
"In 1966, Venezuela consumed 0.24 TWh of coal."
"In 1967, Venezuela consumed 0.26 TWh of coal."
"In 1968, Venezuela consumed 0.27 TWh of coal."
"In 1969, Venezuela consumed 0.28 TWh of coal."
"In 1970, Venezuela consumed 0.28 TWh of coal."
"In 1971, Venezuela consumed 1.66 TWh of coal."
"In 1972, Venezuela consumed 1.75 TWh of coal."
"In 1973, Venezuela consumed 3.17 TWh of coal."
"In 1974, Venezuela consumed 2.37 TWh of coal."
"In 1975, Venezuela consumed 2.93 TWh of coal."
"In 1976, Venezuela consumed 1.92 TWh of coal."
"In 1977, Venezuela consumed 2.98 TWh of coal."
"In 1978, Venezuela consumed 0.92 TWh of coal."
"In 1979, Venezuela consumed 1.91 TWh of coal."
"In 1980, Venezuela consumed 1.82 TWh of coal."
"In 1981, Venezuela consumed 1.80 TWh of coal."
"In 1982, Venezuela consumed 1.03 TWh of coal."
"In 1983, Venezuela consumed 1.44 TWh of coal."
"In 1984, Venezuela consumed 1.57 TWh of coal."
"In 1985, Venezuela consumed 2.08 TWh of coal."
"In 1986, Venezuela consumed 2.32 TWh of coal."
"In 1987, Venezuela consumed 3.04 TWh of coal."
"In 1988, Venezuela consumed 2.21 TWh of coal."
"In 1989, Venezuela consumed 6.07 TWh of coal."
"In 1990, Venezuela consumed 5.38 TWh of coal."
"In 1991, Venezuela consumed 0.00 TWh of coal."
"In 1992, Venezuela consumed 0.04 TWh of coal."
"In 1993, Venezuela consumed 0.33 TWh of coal."
"In 1994, Venezuela consumed 0.65 TWh of coal."
"In 1995, Venezuela consumed 0.06 TWh of coal."
"In 1996, Venezuela consumed 0.19 TWh of coal."
"In 1997, Venezuela consumed 0.40 TWh of coal."
"In 1998, Venezuela consumed 0.42 TWh of coal."
"In 1999, Venezuela consumed 0.42 TWh of coal."
"In 2000, Venezuela consumed 1.54 TWh of coal."
"In 2001, Venezuela consumed 0.57 TWh of coal."
"In 2002, Venezuela consumed 0.21 TWh of coal."
"In 2003, Venezuela consumed 0.50 TWh of coal."
"In 2004, Venezuela consumed 0.00 TWh of coal."
"In 2005, Venezuela consumed 0.43 TWh of coal."
"In 2006, Venezuela consumed 2.88 TWh of coal."
"In 2007, Venezuela consumed 1.61 TWh of coal."
"In 2008, Venezuela consumed 1.64 TWh of coal."
"In 2009, Venezuela consumed 2.76 TWh of coal."
"In 2010, Venezuela consumed 2.32 TWh of coal."
"In 2011, Venezuela consumed 2.39 TWh of coal."
"In 2012, Venezuela consumed 2.45 TWh of coal."
"In 2013, Venezuela consumed 2.45 TWh of coal."
"In 2014, Venezuela consumed 2.29 TWh of coal."
"In 2015, Venezuela consumed 2.15 TWh of coal."
"In 2016, Venezuela consumed 1.78 TWh of coal."
"In 2017, Venezuela consumed 1.50 TWh of coal."
"In 2018, Venezuela consumed 1.21 TWh of coal."
"In 2019, Venezuela consumed 0.87 TWh of coal."
"In 2020, Venezuela consumed 0.61 TWh of coal."
"In 2021, Venezuela consumed 0.55 TWh of coal."
"In 2022, Venezuela consumed 1.87 TWh of coal."
"In 2023, Venezuela consumed 1.87 TWh of coal."
"In 1965, Vietnam consumed 10.44 TWh of coal."
"In 1966, Vietnam consumed 10.96 TWh of coal."
"In 1967, Vietnam consumed 12.02 TWh of coal."
"In 1968, Vietnam consumed 13.33 TWh of coal."
"In 1969, Vietnam consumed 14.21 TWh of coal."
"In 1970, Vietnam consumed 15.17 TWh of coal."
"In 1971, Vietnam consumed 16.67 TWh of coal."
"In 1972, Vietnam consumed 12.54 TWh of coal."
"In 1973, Vietnam consumed 18.05 TWh of coal."
"In 1974, Vietnam consumed 21.56 TWh of coal."
"In 1975, Vietnam consumed 29.97 TWh of coal."
"In 1976, Vietnam consumed 28.30 TWh of coal."
"In 1977, Vietnam consumed 31.02 TWh of coal."
"In 1978, Vietnam consumed 29.98 TWh of coal."
"In 1979, Vietnam consumed 31.01 TWh of coal."
"In 1980, Vietnam consumed 26.45 TWh of coal."
"In 1981, Vietnam consumed 29.45 TWh of coal."
"In 1982, Vietnam consumed 32.56 TWh of coal."
"In 1983, Vietnam consumed 32.77 TWh of coal."
"In 1984, Vietnam consumed 32.81 TWh of coal."
"In 1985, Vietnam consumed 32.61 TWh of coal."
"In 1986, Vietnam consumed 35.94 TWh of coal."
"In 1987, Vietnam consumed 40.07 TWh of coal."
"In 1988, Vietnam consumed 37.53 TWh of coal."
"In 1989, Vietnam consumed 30.14 TWh of coal."
"In 1990, Vietnam consumed 25.85 TWh of coal."
"In 1991, Vietnam consumed 24.97 TWh of coal."
"In 1992, Vietnam consumed 25.04 TWh of coal."
"In 1993, Vietnam consumed 24.24 TWh of coal."
"In 1994, Vietnam consumed 26.76 TWh of coal."
"In 1995, Vietnam consumed 36.01 TWh of coal."
"In 1996, Vietnam consumed 40.23 TWh of coal."
"In 1997, Vietnam consumed 51.68 TWh of coal."
"In 1998, Vietnam consumed 55.43 TWh of coal."
"In 1999, Vietnam consumed 41.49 TWh of coal."
"In 2000, Vietnam consumed 54.54 TWh of coal."
"In 2001, Vietnam consumed 59.60 TWh of coal."
"In 2002, Vietnam consumed 68.06 TWh of coal."
"In 2003, Vietnam consumed 79.24 TWh of coal."
"In 2004, Vietnam consumed 103.84 TWh of coal."
"In 2005, Vietnam consumed 108.74 TWh of coal."
"In 2006, Vietnam consumed 66.62 TWh of coal."
"In 2007, Vietnam consumed 72.92 TWh of coal."
"In 2008, Vietnam consumed 138.26 TWh of coal."
"In 2009, Vietnam consumed 129.73 TWh of coal."
"In 2010, Vietnam consumed 169.26 TWh of coal."
"In 2011, Vietnam consumed 201.71 TWh of coal."
"In 2012, Vietnam consumed 187.22 TWh of coal."
"In 2013, Vietnam consumed 199.97 TWh of coal."
"In 2014, Vietnam consumed 241.62 TWh of coal."
"In 2015, Vietnam consumed 305.12 TWh of coal."
"In 2016, Vietnam consumed 330.18 TWh of coal."
"In 2017, Vietnam consumed 329.92 TWh of coal."
"In 2018, Vietnam consumed 439.51 TWh of coal."
"In 2019, Vietnam consumed 580.66 TWh of coal."
"In 2020, Vietnam consumed 609.74 TWh of coal."
"In 2021, Vietnam consumed 579.23 TWh of coal."
"In 2022, Vietnam consumed 528.12 TWh of coal."
"In 2023, Vietnam consumed 645.36 TWh of coal."
"In 1965, Western Africa (EI) consumed 5.49 TWh of coal."
"In 1966, Western Africa (EI) consumed 5.20 TWh of coal."
"In 1967, Western Africa (EI) consumed 2.45 TWh of coal."
"In 1968, Western Africa (EI) consumed 0.42 TWh of coal."
"In 1969, Western Africa (EI) consumed 0.52 TWh of coal."
"In 1970, Western Africa (EI) consumed 0.93 TWh of coal."
"In 1971, Western Africa (EI) consumed 1.81 TWh of coal."
"In 1972, Western Africa (EI) consumed 2.36 TWh of coal."
"In 1973, Western Africa (EI) consumed 2.40 TWh of coal."
"In 1974, Western Africa (EI) consumed 1.95 TWh of coal."
"In 1975, Western Africa (EI) consumed 2.12 TWh of coal."
"In 1976, Western Africa (EI) consumed 1.96 TWh of coal."
"In 1977, Western Africa (EI) consumed 2.06 TWh of coal."
"In 1978, Western Africa (EI) consumed 1.86 TWh of coal."
"In 1979, Western Africa (EI) consumed 1.83 TWh of coal."
"In 1980, Western Africa (EI) consumed 1.62 TWh of coal."
"In 1981, Western Africa (EI) consumed 1.48 TWh of coal."
"In 1982, Western Africa (EI) consumed 0.94 TWh of coal."
"In 1983, Western Africa (EI) consumed 0.91 TWh of coal."
"In 1984, Western Africa (EI) consumed 1.04 TWh of coal."
"In 1985, Western Africa (EI) consumed 1.25 TWh of coal."
"In 1986, Western Africa (EI) consumed 1.55 TWh of coal."
"In 1987, Western Africa (EI) consumed 1.47 TWh of coal."
"In 1988, Western Africa (EI) consumed 0.98 TWh of coal."
"In 1989, Western Africa (EI) consumed 1.04 TWh of coal."
"In 1990, Western Africa (EI) consumed 1.05 TWh of coal."
"In 1991, Western Africa (EI) consumed 1.04 TWh of coal."
"In 1992, Western Africa (EI) consumed 0.83 TWh of coal."
"In 1993, Western Africa (EI) consumed 0.56 TWh of coal."
"In 1994, Western Africa (EI) consumed 0.67 TWh of coal."
"In 1995, Western Africa (EI) consumed 0.70 TWh of coal."
"In 1996, Western Africa (EI) consumed 0.65 TWh of coal."
"In 1997, Western Africa (EI) consumed 0.64 TWh of coal."
"In 1998, Western Africa (EI) consumed 0.68 TWh of coal."
"In 1999, Western Africa (EI) consumed 0.67 TWh of coal."
"In 2000, Western Africa (EI) consumed 0.63 TWh of coal."
"In 2001, Western Africa (EI) consumed 0.55 TWh of coal."
"In 2002, Western Africa (EI) consumed 0.85 TWh of coal."
"In 2003, Western Africa (EI) consumed 0.73 TWh of coal."
"In 2004, Western Africa (EI) consumed 1.60 TWh of coal."
"In 2005, Western Africa (EI) consumed 1.73 TWh of coal."
"In 2006, Western Africa (EI) consumed 1.89 TWh of coal."
"In 2007, Western Africa (EI) consumed 2.19 TWh of coal."
"In 2008, Western Africa (EI) consumed 2.31 TWh of coal."
"In 2009, Western Africa (EI) consumed 2.67 TWh of coal."
"In 2010, Western Africa (EI) consumed 4.67 TWh of coal."
"In 2011, Western Africa (EI) consumed 5.42 TWh of coal."
"In 2012, Western Africa (EI) consumed 5.05 TWh of coal."
"In 2013, Western Africa (EI) consumed 4.92 TWh of coal."
"In 2014, Western Africa (EI) consumed 7.44 TWh of coal."
"In 2015, Western Africa (EI) consumed 9.63 TWh of coal."
"In 2016, Western Africa (EI) consumed 14.49 TWh of coal."
"In 2017, Western Africa (EI) consumed 14.54 TWh of coal."
"In 2018, Western Africa (EI) consumed 13.36 TWh of coal."
"In 2019, Western Africa (EI) consumed 14.38 TWh of coal."
"In 2020, Western Africa (EI) consumed 14.99 TWh of coal."
"In 2021, Western Africa (EI) consumed 20.83 TWh of coal."
"In 2022, Western Africa (EI) consumed 19.14 TWh of coal."
"In 2023, Western Africa (EI) consumed 18.07 TWh of coal."
"In 1965, World consumed 16177.69 TWh of coal."
"In 1966, World consumed 16359.43 TWh of coal."
"In 1967, World consumed 16095.52 TWh of coal."
"In 1968, World consumed 16333.14 TWh of coal."
"In 1969, World consumed 16847.00 TWh of coal."
"In 1970, World consumed 17087.00 TWh of coal."
"In 1971, World consumed 16986.39 TWh of coal."
"In 1972, World consumed 17168.23 TWh of coal."
"In 1973, World consumed 17683.57 TWh of coal."
"In 1974, World consumed 17696.43 TWh of coal."
"In 1975, World consumed 18045.44 TWh of coal."
"In 1976, World consumed 18699.78 TWh of coal."
"In 1977, World consumed 19267.41 TWh of coal."
"In 1978, World consumed 19467.49 TWh of coal."
"In 1979, World consumed 20370.58 TWh of coal."
"In 1980, World consumed 20877.78 TWh of coal."
"In 1981, World consumed 21158.00 TWh of coal."
"In 1982, World consumed 21395.43 TWh of coal."
"In 1983, World consumed 22050.97 TWh of coal."
"In 1984, World consumed 23008.44 TWh of coal."
"In 1985, World consumed 23996.74 TWh of coal."
"In 1986, World consumed 24263.82 TWh of coal."
"In 1987, World consumed 25228.49 TWh of coal."
"In 1988, World consumed 25983.08 TWh of coal."
"In 1989, World consumed 26231.05 TWh of coal."
"In 1990, World consumed 25916.21 TWh of coal."
"In 1991, World consumed 25667.41 TWh of coal."
"In 1992, World consumed 25567.28 TWh of coal."
"In 1993, World consumed 25689.94 TWh of coal."
"In 1994, World consumed 25791.27 TWh of coal."
"In 1995, World consumed 25975.75 TWh of coal."
"In 1996, World consumed 26592.40 TWh of coal."
"In 1997, World consumed 26547.28 TWh of coal."
"In 1998, World consumed 26380.13 TWh of coal."
"In 1999, World consumed 26492.46 TWh of coal."
"In 2000, World consumed 27441.49 TWh of coal."
"In 2001, World consumed 27864.72 TWh of coal."
"In 2002, World consumed 28967.59 TWh of coal."
"In 2003, World consumed 31511.33 TWh of coal."
"In 2004, World consumed 33689.84 TWh of coal."
"In 2005, World consumed 36190.77 TWh of coal."
"In 2006, World consumed 38073.16 TWh of coal."
"In 2007, World consumed 40233.90 TWh of coal."
"In 2008, World consumed 40786.05 TWh of coal."
"In 2009, World consumed 40189.99 TWh of coal."
"In 2010, World consumed 41988.31 TWh of coal."
"In 2011, World consumed 43940.80 TWh of coal."
"In 2012, World consumed 44061.00 TWh of coal."
"In 2013, World consumed 44709.24 TWh of coal."
"In 2014, World consumed 44893.17 TWh of coal."
"In 2015, World consumed 43680.50 TWh of coal."
